region,region,classification,country,city,pm10,pm25
Eur HI,Eur,HI,Italy,REZZATO,41.91216246,27.67270581
Eur HI,Eur,HI,Italy,RIETI,21.29096045,15.30571428
Eur HI,Eur,HI,Italy,RIMINI,31.05060621,19.52108433
Eur HI,Eur,HI,Italy,RIVA DEL GARDA,20.81661891,13.74427224
Eur HI,Eur,HI,Italy,ROMA,27.88663708,17.01734198
Eur HI,Eur,HI,Italy,ROVERETO,19.49863013,15.42469879
Eur HI,Eur,HI,Italy,ROVIGO,33.23622391,25.38888888
Eur HI,Eur,HI,Italy,SALERNO,44.7802541,22.36175731
Eur HI,Eur,HI,Italy,SALICETO,22.53276353,14.87736494
Eur HI,Eur,HI,Italy,SAN BONIFACIO,35.80886426,23.64297397
Eur HI,Eur,HI,Italy,SAN CLEMENTE,21.20393569,14
Eur HI,Eur,HI,Italy,SAN DONA' DI PIAVE,39.3619558,25.98891966
Eur HI,Eur,HI,Italy,SAN LAZZARO DI SAVENA,24.80501392,16.37762913
Eur HI,Eur,HI,Italy,SAN PANCRAZIO SALENTINO,24.20548295,15.98178594
Eur HI,Eur,HI,Italy,SAN PIETRO VERNOTICO,23.24832402,15.34981717
Eur HI,Eur,HI,Italy,SAN ROCCO AL PORTO,30.33130169,20.02638707
Eur HI,Eur,HI,Italy,SANTA CROCE SULL'ARNO,26.65722379,17.60055956
Eur HI,Eur,HI,Italy,SANTA GIUSTA,17.16830555,11.33545589
Eur HI,Eur,HI,Italy,SANTA GIUSTINA IN COLLE,35.06060606,23.14893291
Eur HI,Eur,HI,Italy,SANTO STEFANO DI MAGRA,20.67410468,13.65017654
Eur HI,Eur,HI,Italy,SAREZZO,31.24131184,20.62722563
Eur HI,Eur,HI,Italy,SARONNO,30.38980726,22.37495786
Eur HI,Eur,HI,Italy,SARROCH,20.19257617,10.00556521
Eur HI,Eur,HI,Italy,SASSARI,17.64637877,7.84502923
Eur HI,Eur,HI,Italy,SASSUOLO,25.61299435,16.91110207
Eur HI,Eur,HI,Italy,SAVIGNANO SUL RUBICONE,29.37709497,16.91525423
Eur HI,Eur,HI,Italy,SAVONA,17.82447615,12.97164132
Eur HI,Eur,HI,Italy,SCANDICCI,24.23446327,16.00092033
Eur HI,Eur,HI,Italy,SCHIO,24.9558011,16.47718709
Eur HI,Eur,HI,Italy,SCHIVENOGLIA,32.20743034,26.68263473
Eur HI,Eur,HI,Italy,SETTIMO TORINESE,39.29190751,32.52421652
Eur HI,Eur,HI,Italy,SEULO,11.15564469,5.57898203
Eur HI,Eur,HI,Italy,SINISCOLA,15.2094972,10.0421433
Eur HI,Eur,HI,Italy,SONDRIO,24.9918548,19.08931034
Eur HI,Eur,HI,Italy,SORESINA,41.6867585,34.04932953
Eur HI,Eur,HI,Italy,SPOLETO,20.73470997,15.1538901
Eur HI,Eur,HI,Italy,SUSA,17.78698224,11.74394013
Eur HI,Eur,HI,Italy,TARANTO,22.09120383,13.73782627
Eur HI,Eur,HI,Italy,TAVAZZANO CON VILLAVESCO,34.61477251,22.85456918
Eur HI,Eur,HI,Italy,TERNI,32.16136657,22.40247404
Eur HI,Eur,HI,Italy,TORCHIAROLO,34.58448275,22.83457022
Eur HI,Eur,HI,Italy,TORGIANO,17.13202247,11.80869565
Eur HI,Eur,HI,Italy,TORINO,38.95611035,25.72095826
Eur HI,Eur,HI,Italy,TRENTO,23.6612275,15.72151811
Eur HI,Eur,HI,Italy,TREVIGLIO,35.43254561,23.39450778
Eur HI,Eur,HI,Italy,TREVISO,33.93406593,23
Eur HI,Eur,HI,Italy,TRIESTE,22.4954835,15.04257498
Eur HI,Eur,HI,Italy,TRIVERO,15.97759103,11.30945558
Eur HI,Eur,HI,Italy,TURBIGO,28.087344,18.54480327
Eur HI,Eur,HI,Italy,UDINE,23.1897553,15.75752881
Eur HI,Eur,HI,Italy,VADO LIGURE,22.35019774,14.73118644
Eur HI,Eur,HI,Italy,VALMADRERA,23.77811088,15.69961148
Eur HI,Eur,HI,Italy,VARESE,27.95553445,21.88631769
Eur HI,Eur,HI,Italy,VENAFRO,33.475,22.10202892
Eur HI,Eur,HI,Italy,VENEZIA,32.40418169,25.49049595
Eur HI,Eur,HI,Italy,VERBANIA,16.9532967,12.45454545
Eur HI,Eur,HI,Italy,VERCELLI,32.80290554,22.50598802
Eur HI,Eur,HI,Italy,VERONA,34.14190435,21.40752351
Eur HI,Eur,HI,Italy,VERUCCHIO,18.88700564,12.47023585
Eur HI,Eur,HI,Italy,VEZZANO,8.09841269,5.347015728
Eur HI,Eur,HI,Italy,VIAREGGIO,26.98033707,17.81389665
Eur HI,Eur,HI,Italy,VICENZA,36.36236489,27.19337016
Eur HI,Eur,HI,Italy,VILLA MINOZZO,7.91812865,5.227982328
Eur HI,Eur,HI,Italy,VINCHIO,29.13407821,20.32212885
Eur HI,Eur,HI,Italy,VITERBO,18.84573002,11.46831955
Eur HI,Eur,HI,Italy,VOGHERA,26.86194769,17.73572949
Amr LMI,Amr,LMI,Jamaica,Kingston,47.996,25.98701783
Amr LMI,Amr,LMI,Jamaica,Northern St. Catherine,23.72333333,12.84479303
Amr LMI,Amr,LMI,Jamaica,"Old Harbour Plains, St. Catherine",34.02,18.41983387
Amr LMI,Amr,LMI,Jamaica,Portmore,53.84,29.15120093
Amr LMI,Amr,LMI,Jamaica,South Eastern Manchester,25.42,13.76343848
Amr LMI,Amr,LMI,Jamaica,Vere Plains Clarendon,42.115,22.8028014
Wpr HI,Wpr,HI,Japan,Fukuoka city,35.49645192,18.7
Wpr HI,Wpr,HI,Japan,Gifu city,25.9105117,13.65
Wpr HI,Wpr,HI,Japan,Hachioji city,23.91739541,12.6
Wpr HI,Wpr,HI,Japan,Kagoshima city,34.73716953,18.3
Wpr HI,Wpr,HI,Japan,Kyoto city,28.40981624,14.96666667
Wpr HI,Wpr,HI,Japan,Nagoya city,30.27638546,15.95
Wpr HI,Wpr,HI,Japan,Niigata city,24.39194691,12.85
Wpr HI,Wpr,HI,Japan,Okayama city,31.32039875,16.5
Wpr HI,Wpr,HI,Japan,Okinawa city,28.28326918,14.9
Wpr HI,Wpr,HI,Japan,Osaka city,31.96578879,16.84
Wpr HI,Wpr,HI,Japan,Sapporo city,18.60241865,9.8
Wpr HI,Wpr,HI,Japan,Sendai city,22.01918943,11.6
Wpr HI,Wpr,HI,Japan,Shizuoka city,22.30392032,11.75
Wpr HI,Wpr,HI,Japan,Tokyo,28.28326918,14.9
Wpr HI,Wpr,HI,Japan,Yokohama city,28.59963684,15.06666667
Emr LMI,Emr,LMI,Jordan,Al-Karak,44.96140205,19
Emr LMI,Emr,LMI,Jordan,Al-Zarqa',127.5,53.87954755
Emr LMI,Emr,LMI,Jordan,Amman,68.04,36
Emr LMI,Emr,LMI,Jordan,Irbid,68.85,23
Afr,Afr,,Kenya,Nairobi,33.19833427,17
Emr HI,Emr,HI,Kuwait,Al-Ahmadi,167.74,64.14
Emr HI,Emr,HI,Kuwait,Al-Fahaheel,106.87,44.31080818
Emr HI,Emr,HI,Kuwait,Ali Subah Al-Salem,178.62,74.06004077
Emr HI,Emr,HI,Kuwait,Al-Jahra,116.52,48.67
Emr HI,Emr,HI,Kuwait,Al-Mansouriya,164.63,68.2594587
Emr HI,Emr,HI,Kuwait,Al-Mutla,114.32,47.39975289
Emr HI,Emr,HI,Kuwait,Al-Rumaithyia,140.58,58.28776471
Emr HI,Emr,HI,Kuwait,Al-Salam,153.33,63.5742137
Emr HI,Emr,HI,Kuwait,Al-Shuwaikh,211.84,87.83383181
Emr HI,Emr,HI,Kuwait,Saad Al-Abdullah,111.71,46.31758568
Emr HI,Emr,HI,Kuwait,Shuaiba,62.953,26.1017901
Eur HI,Eur,HI,Latvia,LIEPAJA,24.1713467,18.41737704
Eur HI,Eur,HI,Latvia,REZEKNE,22.38611987,17.52870038
Eur HI,Eur,HI,Latvia,Riga,33.97583499,16.7957377
Eur HI,Eur,HI,Latvia,VENTSPILS,17.25851156,11.95136054
Emr LMI,Emr,LMI,Lebanon,Baalbak,34,26
Emr LMI,Emr,LMI,Lebanon,Beirut,41,31.5
Emr LMI,Emr,LMI,Lebanon,Saida,37,30
Emr LMI,Emr,LMI,Lebanon,Zahle,40,33
Afr,Afr,,Liberia,Buchanan (rural),66,9
Afr,Afr,,Liberia,Sanniquellie (rural),52,10
Eur HI,Eur,HI,Lithuania,JONAVA,28.05904542,18.11659904
Eur HI,Eur,HI,Lithuania,KAUNAS,27.12783559,19.18046923
Eur HI,Eur,HI,Lithuania,KEDAINIAI,30.4381065,19.65266326
Eur HI,Eur,HI,Lithuania,KLAIPEDA,32.04555443,20.3626213
Eur HI,Eur,HI,Lithuania,MAZEIKIAI,27.98574619,18.06927267
Eur HI,Eur,HI,Lithuania,NAUJOJI AKMENE,25.73848722,16.61830779
Eur HI,Eur,HI,Lithuania,PANEVEZYS,31.40661387,20.27798959
Eur HI,Eur,HI,Lithuania,SIAULIAI,36.97826789,23.87538288
Eur HI,Eur,HI,Lithuania,VILNIUS,26.55832113,22.98863579
Eur HI,Eur,HI,Luxembourg,BEKERICH,16.39331395,11.64778563
Eur HI,Eur,HI,Luxembourg,ESCH-SUR-ALZETTE,21.61868131,15.52745098
Eur HI,Eur,HI,Luxembourg,LUXEMBOURG,22.03713417,16.30410958
Afr,Afr,,Madagascar,Antanarivo,59.8,36.8
Wpr LMI,Wpr,LMI,Malaysia,Bayan Lepas,33.85,17.83262737
Wpr LMI,Wpr,LMI,Malaysia,Kuantan,27.25,14.35566014
Wpr LMI,Wpr,LMI,Malaysia,Kuching,26.12222222,13.7615319
Wpr LMI,Wpr,LMI,Malaysia,Petaling Jaya,47.21,24.87085194
Wpr LMI,Wpr,LMI,Malaysia,Senai,30.32,15.97297672
Wpr LMI,Wpr,LMI,Malaysia,Tanah Rata,19.56666667,10.3079786
Sear,Sear,,Maldives,Male,20,11.1238158
Eur HI,Eur,HI,Malta,GHARB,24.95647058,11.36837349
Eur HI,Eur,HI,Malta,MSIDA,38.34615384,17.7722388
Eur HI,Eur,HI,Malta,PAOLA,27.30111731,12.6518953
Eur HI,Eur,HI,Malta,ZEJTUN,22.62660791,10.48563218
Afr,Afr,,Mauritius,"Beau Bassin/Rose Hill, Coromandel",130.55,66.85124566
Afr,Afr,,Mauritius,"Bramsthan, Flacq",36.55,18.71630049
Afr,Afr,,Mauritius,Midlands,20.275,10.38229801
Afr,Afr,,Mauritius,Port Louis,21.8,11.16321069
Amr LMI,Amr,LMI,Mexico,Guadalajara,41.3,19.43574375
Amr LMI,Amr,LMI,Mexico,Irapuato,54.9,25.83589181
Amr LMI,Amr,LMI,Mexico,Leòn,57.6,27.10650944
Amr LMI,Amr,LMI,Mexico,Mexico city,42.2403949,19.776539
Amr LMI,Amr,LMI,Mexico,Monterrey,85.9,36
Amr LMI,Amr,LMI,Mexico,Puebla,32.3,19.7
Amr LMI,Amr,LMI,Mexico,Salamanca,60.4,28.42418698
Amr LMI,Amr,LMI,Mexico,Silao,50.7,23.8593755
Amr LMI,Amr,LMI,Mexico,Toluca,80,33.3
Eur HI,Eur,HI,Monaco,Monaco,14.85,9.055073837
Wpr LMI,Wpr,LMI,Mongolia,Ulaanbaatar,165.1,75.1
Eur LMI,Eur,LMI,Montenegro,Bar,27.83,25.33
Eur LMI,Eur,LMI,Montenegro,Nikšic,43.28,22.55
Eur LMI,Eur,LMI,Montenegro,Pljevlja,77.33,41.53
Eur LMI,Eur,LMI,Montenegro,Podgorica,34.22,21.79993034
Eur LMI,Eur,LMI,Montenegro,Tivat,25.86914688,16.48
Emr LMI,Emr,LMI,Morocco,Casablanca,60.5,25.56637354
Emr LMI,Emr,LMI,Morocco,Fès,40,16.90338747
Emr LMI,Emr,LMI,Morocco,Marrakech,57.5,24.29861948
Emr LMI,Emr,LMI,Morocco,Meknes,46.87,28.51
Emr LMI,Emr,LMI,Morocco,Safi,21,8.87427842
Emr LMI,Emr,LMI,Morocco,Salé,31,13.10012529
Emr LMI,Emr,LMI,Morocco,Tanger,57,24.08732714
Sear,Sear,,Myanmar,Kathar,76,42.27050002
Sear,Sear,,Myanmar,Kyauk Pa Taung,89,49.50098029
Sear,Sear,,Myanmar,Kyaukphyu,136,75.64194741
Sear,Sear,,Myanmar,Mawlamyaing,124,68.96765793
Sear,Sear,,Myanmar,Meikhtilar,59.1,32.87087567
Sear,Sear,,Myanmar,Namkham,127,70.6362303
Sear,Sear,,Myanmar,Namthu,31,17.24191448
Sear,Sear,,Myanmar,Nyaung Oo,91,50.61336187
Sear,Sear,,Myanmar,Pyay-Aunglan,44.4,24.69487107
Sear,Sear,,Myanmar,Pyin Oo Lwin,140,77.86671057
Sear,Sear,,Myanmar,Sintgaing,80,44.49526318
Sear,Sear,,Myanmar,Taungoo,137,76.1981382
Sear,Sear,,Myanmar,Thaungtha,80,44.49526318
Sear,Sear,,Myanmar,Yenanchaung,120,66.74289477
Sear,Sear,,Nepal,Kathmandu,88.29703926,49.11
Eur HI,Eur,HI,Netherlands,AMSTERDAM,23.05760502,15.55740631
Eur HI,Eur,HI,Netherlands,BEVERWIJK,21.40599142,13.13405705
Eur HI,Eur,HI,Netherlands,BREDA,22.02431298,14.586543
Eur HI,Eur,HI,Netherlands,DE RIJP,20.17006002,13.11746713
Eur HI,Eur,HI,Netherlands,DEN HAAG,22.98992326,14.23
Eur HI,Eur,HI,Netherlands,DORDRECHT,24.05917023,15.64672462
Eur HI,Eur,HI,Netherlands,EINDHOVEN,22.77758563,14.7670909
Eur HI,Eur,HI,Netherlands,ENSCHEDE,21.11275674,13.7305438
Eur HI,Eur,HI,Netherlands,GRONINGEN,24.31414811,13.05798271
Eur HI,Eur,HI,Netherlands,HEERLEN,22.87151835,16.17212765
Eur HI,Eur,HI,Netherlands,HILVERSUM,22.24255486,14.46530065
Eur HI,Eur,HI,Netherlands,HOEK VAN HOLLAND,26.0190551,13.40209429
Eur HI,Eur,HI,Netherlands,HOOFDDORP,21.73608821,14.13592336
Eur HI,Eur,HI,Netherlands,IJMUIDEN,25.57168224,15.50610454
Eur HI,Eur,HI,Netherlands,LEIDEN,21.19072434,13.78124952
Eur HI,Eur,HI,Netherlands,MAASSLUIS,20.04767813,13.4509708
Eur HI,Eur,HI,Netherlands,MOERDIJK,18.79448235,12.22286915
Eur HI,Eur,HI,Netherlands,NIJMEGEN,24.26006959,14.77191428
Eur HI,Eur,HI,Netherlands,ROTTERDAM,23.70618619,14.64784151
Eur HI,Eur,HI,Netherlands,SCHIEDAM,19.95587789,14.8144426
Eur HI,Eur,HI,Netherlands,UTRECHT,19.87915785,12.9282808
Eur HI,Eur,HI,Netherlands,VELSEN,27.57671482,16.59944891
Eur HI,Eur,HI,Netherlands,WIJK AAN ZEE,25.53930446,15.68171893
Eur HI,Eur,HI,Netherlands,ZAANDAM,24.19579202,14.84302054
Wpr HI,Wpr,HI,New Zealand,Alexandra,21.8,10.62521974
Wpr HI,Wpr,HI,New Zealand,Ashburton,21.2,10.3327825
Wpr HI,Wpr,HI,New Zealand,Auckland,14.24615385,5.72
Wpr HI,Wpr,HI,New Zealand,Blenheim,18.5,9.016814918
Wpr HI,Wpr,HI,New Zealand,Christchurch,20.85,10.2
Wpr HI,Wpr,HI,New Zealand,Dunedin,18.1,8.821856758
Wpr HI,Wpr,HI,New Zealand,Geraldine,20.1,9.796647559
Wpr HI,Wpr,HI,New Zealand,Gore,22.5,10.96639652
Wpr HI,Wpr,HI,New Zealand,Hamilton,13.4,6.531098373
Wpr HI,Wpr,HI,New Zealand,Hastings,15.3,7.457149635
Wpr HI,Wpr,HI,New Zealand,Hawkes Bay,18,8.773117217
Wpr HI,Wpr,HI,New Zealand,Invercargill,23.6,11.50253146
Wpr HI,Wpr,HI,New Zealand,Kaiapoi,18.4,8.968075378
Wpr HI,Wpr,HI,New Zealand,Lower Hutt,10.1,4.92269355
Wpr HI,Wpr,HI,New Zealand,Masterton,14,11.7
Wpr HI,Wpr,HI,New Zealand,Matamata,12.5,6.092442512
Wpr HI,Wpr,HI,New Zealand,Napier,13.7,6.677316993
Wpr HI,Wpr,HI,New Zealand,Nelson Airshed A,18.8,9.163033538
Wpr HI,Wpr,HI,New Zealand,Nelson Airshed B,20.2,9.8453871
Wpr HI,Wpr,HI,New Zealand,Ngaruawahia,13.1,6.384879753
Wpr HI,Wpr,HI,New Zealand,Porirua,12.1,5.897484352
Wpr HI,Wpr,HI,New Zealand,Putaruru,11.9,5.800005272
Wpr HI,Wpr,HI,New Zealand,Rangiora,17.2,8.383200897
Wpr HI,Wpr,HI,New Zealand,Richmond,19.9,9.699168479
Wpr HI,Wpr,HI,New Zealand,Rotorua,18.2,8.870596298
Wpr HI,Wpr,HI,New Zealand,Taihape,13.8,6.726056533
Wpr HI,Wpr,HI,New Zealand,Taumarunui,16.7,8.139503196
Wpr HI,Wpr,HI,New Zealand,Taupo,12.9,6.287400673
Wpr HI,Wpr,HI,New Zealand,Tauranga,12.2,5.946223892
Wpr HI,Wpr,HI,New Zealand,Te Anau,5.6,2.729414245
Wpr HI,Wpr,HI,New Zealand,Te Kuiti,16.4,7.993284576
Wpr HI,Wpr,HI,New Zealand,Timaru,27.6,15
Wpr HI,Wpr,HI,New Zealand,Tokoroa,17.2,8.383200897
Wpr HI,Wpr,HI,New Zealand,Turangi,10,4.87395401
Wpr HI,Wpr,HI,New Zealand,Upper Hutt,10.1,4.92269355
Wpr HI,Wpr,HI,New Zealand,Waimate,17.9,8.724377677
Wpr HI,Wpr,HI,New Zealand,Wainuiomata,10.1,4.92269355
Wpr HI,Wpr,HI,New Zealand,Washdyke,16.5,8.042024116
Wpr HI,Wpr,HI,New Zealand,Wellington,12.9,6.287400673
Wpr HI,Wpr,HI,New Zealand,Whangarei,15,7.310931015
Afr,Afr,,Nigeria,Aba,373.155,49.47
Afr,Afr,,Nigeria,Abakaliki,87.565,28.13
Afr,Afr,,Nigeria,Afikpo,71.75,25.315
Afr,Afr,,Nigeria,Enugu,115.16,14.97
Afr,Afr,,Nigeria,Ile-Ife,103,26
Afr,Afr,,Nigeria,Kaduna,422.5642087,89.6
Afr,Afr,,Nigeria,Nnewi,56.97,23.53
Afr,Afr,,Nigeria,Nsukka,116.81,14
Afr,Afr,,Nigeria,Onitsha,593.7,66.095
Afr,Afr,,Nigeria,Orlu,51.595,16.19
Afr,Afr,,Nigeria,Owerri,157.81,44
Afr,Afr,,Nigeria,Umuahia,273.845,40.06
Eur HI,Eur,HI,Norway,AALESUND,16.07669101,7.698147129
Eur HI,Eur,HI,Norway,BAERUM,16.60595759,10.46080894
Eur HI,Eur,HI,Norway,BERGEN,18.84623987,8.66364344
Eur HI,Eur,HI,Norway,DRAMMEN,27.74942156,13.28750611
Eur HI,Eur,HI,Norway,FREDRIKSTAD,27.69246833,13.26023468
Eur HI,Eur,HI,Norway,KRISTIANSAND,19.20160819,9.194479444
Eur HI,Eur,HI,Norway,LILLEHAMMER,18.33283472,7.9913336
Eur HI,Eur,HI,Norway,MO I RANA,20.60714019,9.867503024
Eur HI,Eur,HI,Norway,OSLO,22.49012996,10.85657324
Eur HI,Eur,HI,Norway,STAVANGER,22.24869119,8.68581435
Eur HI,Eur,HI,Norway,TROMSØ,15.76135038,7.54714973
Eur HI,Eur,HI,Norway,TRONDHEIM,18.42907604,7.730878697
Emr HI,Emr,HI,Oman,Muscat,82.0825,34.68680754
Emr LMI,Emr,LMI,Pakistan,Islamabad,216.8569819,66.1
Emr LMI,Emr,LMI,Pakistan,Karachi,289.8534697,88.35
Emr LMI,Emr,LMI,Pakistan,Lahore,198,68
Emr LMI,Emr,LMI,Pakistan,Peshawar,540,111
Emr LMI,Emr,LMI,Pakistan,Rawalpindi,448,107
Amr LMI,Amr,LMI,Panama,Panama,31.1,14
Amr LMI,Amr,LMI,Paraguay,Asunción,33.98336838,18.4
Amr LMI,Amr,LMI,Peru,Lima,87.7961826,47.53648143
Wpr LMI,Wpr,LMI,Philippines,Baguio City,84,44.25231016
Wpr LMI,Wpr,LMI,Philippines,Cebu,53.5,28.18450707
Wpr LMI,Wpr,LMI,Philippines,Daguapan City,51,26.86747403
Wpr LMI,Wpr,LMI,Philippines,Davao City,21,11.06307754
Wpr LMI,Wpr,LMI,Philippines,Manila,55,17.2
Wpr LMI,Wpr,LMI,Philippines,San Carlos City,61,32.13560619
Wpr LMI,Wpr,LMI,Philippines,Urdaneta,45,23.70659473
Wpr LMI,Wpr,LMI,Philippines,Zamboanga City,48.5,25.55044099
Eur HI,Eur,HI,Poland,BELSK DUZY,31.75370916,23.46876409
Eur HI,Eur,HI,Poland,BIALA PODLASKA,27.61173184,20.43922651
Eur HI,Eur,HI,Poland,BIALYSTOK,24.90941349,19.86127389
Eur HI,Eur,HI,Poland,BIELSKO BIALA,41.37005649,33.56077348
Eur HI,Eur,HI,Poland,BOCHNIA,38.59940652,29.7994186
Eur HI,Eur,HI,Poland,BOGATYNIA,20.8184567,15.38665756
Eur HI,Eur,HI,Poland,BRZEZINY,45.85693215,33.8922775
Eur HI,Eur,HI,Poland,BUSKO-ZDROJ,30.91779935,24.35789473
Eur HI,Eur,HI,Poland,BYDGOSZCZ,34.91086085,20.85072091
Eur HI,Eur,HI,Poland,CHELM,29.2924791,21.33524355
Eur HI,Eur,HI,Poland,CIECHANOW,27.64674556,20.43335933
Eur HI,Eur,HI,Poland,CIECHOCINEK,21.21612612,15.68056999
Eur HI,Eur,HI,Poland,CIESZYN,36.22402597,26.7727186
Eur HI,Eur,HI,Poland,CZESTOCHOWA,35.04735376,28.6
Eur HI,Eur,HI,Poland,DABROWA GORNICZA,43.43620178,32.10314636
Eur HI,Eur,HI,Poland,DZIALOSZYN,25.95654596,19.18415423
Eur HI,Eur,HI,Poland,DZIERZONIOW,28.66520414,21.18608917
Eur HI,Eur,HI,Poland,ELBLAG,22.89590909,17.27714285
Eur HI,Eur,HI,Poland,GAJEW,24.43843583,18.06213827
Eur HI,Eur,HI,Poland,GDANSK,20.3745225,13.39304835
Eur HI,Eur,HI,Poland,GDYNIA,16.20303205,11.97545568
Eur HI,Eur,HI,Poland,GLIWICE,45.81324503,34.60985915
Eur HI,Eur,HI,Poland,GLOGOW,31.47933884,23.26598047
Eur HI,Eur,HI,Poland,GNIEZNO,33.12922619,24.4853913
Eur HI,Eur,HI,Poland,GODOW,50.99721448,38.44705882
Eur HI,Eur,HI,Poland,GOLDAP,22.87180271,16.90425958
Eur HI,Eur,HI,Poland,GORLICE,30.82633053,22.7833503
Eur HI,Eur,HI,Poland,GORZOW WLKP.,25.62248156,16.35862275
Eur HI,Eur,HI,Poland,GRANICA,21.54225352,15.92160662
Eur HI,Eur,HI,Poland,GRUDZIADZ,30.85229885,22.80254315
Eur HI,Eur,HI,Poland,INOWROCLAW,10.2476584,7.573914477
Eur HI,Eur,HI,Poland,JAROSLAW,42.66895604,31.53608476
Eur HI,Eur,HI,Poland,JASLO,34.69366946,25.6416515
Eur HI,Eur,HI,Poland,JASNA GORA,15.91393109,11.76178483
Eur HI,Eur,HI,Poland,JELENIA GORA,40.8020416,30.15627195
Eur HI,Eur,HI,Poland,KALISZ,34.58913649,32.25150905
Eur HI,Eur,HI,Poland,KATOWICE,45.32546955,34.8763822
Eur HI,Eur,HI,Poland,KEDZIERZYN-KOZLE,38.66830527,32.88190547
Eur HI,Eur,HI,Poland,KIELCE,35.95517199,28.76565096
Eur HI,Eur,HI,Poland,KLODZKO,29.82171178,22.04084931
Eur HI,Eur,HI,Poland,KLUCZBORK,38.36363636,27.14534883
Eur HI,Eur,HI,Poland,KNUROW,48.13621262,35.57686482
Eur HI,Eur,HI,Poland,KONICZYNKA,28.66712328,21.18750758
Eur HI,Eur,HI,Poland,KONIN,30.30741518,22.39982654
Eur HI,Eur,HI,Poland,KOSCIERZYNA,36.94767441,27.83667621
Eur HI,Eur,HI,Poland,KOSZALIN,21.30494505,11.85389502
Eur HI,Eur,HI,Poland,KRAKOW,51.07472793,37.3565069
Eur HI,Eur,HI,Poland,KRASNIK,30.29131652,22.38792822
Eur HI,Eur,HI,Poland,KROSNO,33.59697802,27.57436578
Eur HI,Eur,HI,Poland,KWIDZYN,24.25144508,17.92393577
Eur HI,Eur,HI,Poland,LEGIONOWO,33.49142857,24.75309049
Eur HI,Eur,HI,Poland,LEGNICA,37.99711815,26.68258426
Eur HI,Eur,HI,Poland,LESZNO,30.33864022,22.42290457
Eur HI,Eur,HI,Poland,LODZ,38.4519778,26.52517889
Eur HI,Eur,HI,Poland,LOMZA,27.29995102,27.90215686
Eur HI,Eur,HI,Poland,LUBLIN,29.47724122,21.41926345
Eur HI,Eur,HI,Poland,LUBLINIEC,32.09546925,23.72135464
Eur HI,Eur,HI,Poland,MALBORK,24.13293051,17.83634315
Eur HI,Eur,HI,Poland,MIELEC,42.29111111,31.25682436
Eur HI,Eur,HI,Poland,MLAWA,32.46976744,23.99799369
Eur HI,Eur,HI,Poland,MYSLIBORZ,25.23098632,18.64790229
Eur HI,Eur,HI,Poland,MYSZKOW,41.2289855,30.47182078
Eur HI,Eur,HI,Poland,NAKLO,43.71041095,32.30581088
Eur HI,Eur,HI,Poland,NIDZICA,26.77395604,19.78829166
Eur HI,Eur,HI,Poland,NIEPOLOMICE,48.48355263,35.83357942
Eur HI,Eur,HI,Poland,NISKO,34.92066246,25.98323782
Eur HI,Eur,HI,Poland,NOWA RUDA,47.0368421,34.764334
Eur HI,Eur,HI,Poland,NOWY SACZ,45.39944134,35.93131868
Eur HI,Eur,HI,Poland,NOWY TOMYSL,41.05309941,30.34182559
Eur HI,Eur,HI,Poland,OLAWA,34.12976878,25.22487965
Eur HI,Eur,HI,Poland,OLESNICA,31.11268436,22.99499079
Eur HI,Eur,HI,Poland,OLESNO,40.48163377,29.91946258
Eur HI,Eur,HI,Poland,OLSZTYN,21.51449275,16.21813559
Eur HI,Eur,HI,Poland,OPOCZNO,53.25058823,39.35683503
Eur HI,Eur,HI,Poland,OPOLE,31.32093511,23.74504249
Eur HI,Eur,HI,Poland,OSTRODA,20.85493372,16.17368571
Eur HI,Eur,HI,Poland,OSTROLEKA,24.91882716,18.41718941
Eur HI,Eur,HI,Poland,OSTROW WIELKOPOLSKI,38.05675824,28.1272678
Eur HI,Eur,HI,Poland,OTWOCK,38.15810397,28.20217115
Eur HI,Eur,HI,Poland,OZAROW,25.95522388,19.18317709
Eur HI,Eur,HI,Poland,PABIANICE,38.30305848,28.30930519
Eur HI,Eur,HI,Poland,PIASTOW,35.46294117,27.12172701
Eur HI,Eur,HI,Poland,PILA,27.4117964,20.25971139
Eur HI,Eur,HI,Poland,PIOTRKOW TRYBUNALSKI,38.7408444,30.44491525
Eur HI,Eur,HI,Poland,PLOCK,27.979274,21.82521541
Eur HI,Eur,HI,Poland,POLANIEC,33.33747783,26.38908261
Eur HI,Eur,HI,Poland,POLKOWICE,29.62464985,21.89520333
Eur HI,Eur,HI,Poland,POZNAN,26.90506553,20.58445383
Eur HI,Eur,HI,Poland,PROSZOWICE,46.01111111,34.00622922
Eur HI,Eur,HI,Poland,PSZCZYNA,57.85798816,42.76210594
Eur HI,Eur,HI,Poland,PULAWY,33.64161849,24.86409396
Eur HI,Eur,HI,Poland,RADOM,35.45525841,24.25386819
Eur HI,Eur,HI,Poland,RADOMIERZYCE,20.08453877,14.84422812
Eur HI,Eur,HI,Poland,RADOMSKO,37.17559553,27.47601161
Eur HI,Eur,HI,Poland,RADZYN PODLASKI,27.86723163,20.5963178
Eur HI,Eur,HI,Poland,RAWA MAZOWIECKA,44.45581395,32.8567288
Eur HI,Eur,HI,Poland,RUDNA,29.95693447,22.14079069
Eur HI,Eur,HI,Poland,RYBNIK,53.48467966,39.52984904
Eur HI,Eur,HI,Poland,RZESZOW,31.56445402,25.1077348
